1000, 7168, 0, 0, 0
2000, 6656, 0, 0, 0
3000, 6150, 0, 0, 0
4000, 8192, 0, 0, 0
5001, 6912, 0, 0, 0
6000, 6918, 0, 0, 0
7000, 6912, 0, 0, 0
8000, 6400, 0, 0, 0
9000, 6406, 0, 0, 0
10000, 7680, 0, 0, 0
11000, 6150, 0, 0, 0
12000, 7424, 0, 0, 0
13000, 7680, 0, 0, 0
14000, 7431, 0, 0, 0
15000, 6656, 0, 0, 0
16000, 7687, 0, 0, 0
17000, 8448, 0, 0, 0
18000, 8448, 0, 0, 0
19000, 6150, 0, 0, 0
20000, 7424, 0, 0, 0
21001, 7168, 0, 0, 0
22000, 6662, 0, 0, 0
23000, 7424, 0, 0, 0
24000, 7175, 0, 0, 0
25000, 7168, 0, 0, 0
26000, 6912, 0, 0, 0
27000, 8968, 0, 0, 0
28000, 7680, 0, 0, 0
29001, 7424, 0, 0, 0
30000, 7943, 0, 0, 0
31000, 7168, 0, 0, 0
32001, 6656, 0, 0, 0
33000, 7431, 0, 0, 0
34000, 6656, 0, 0, 0
35000, 6150, 0, 0, 0
36000, 7168, 0, 0, 0
37000, 7168, 0, 0, 0
38000, 7687, 0, 0, 0
39000, 6912, 0, 0, 0
40000, 7431, 0, 0, 0
41000, 7168, 0, 0, 0
42000, 8448, 0, 0, 0
43000, 8200, 0, 0, 0
44000, 7424, 0, 0, 0
45000, 6662, 0, 0, 0
46000, 7936, 0, 0, 0
47000, 7175, 0, 0, 0
48000, 6912, 0, 0, 0
49001, 6144, 0, 0, 0
50000, 7943, 0, 0, 0
51001, 6912, 0, 0, 0
52000, 7687, 0, 0, 0
53000, 6400, 0, 0, 0
54000, 6150, 0, 0, 0
55000, 6400, 0, 0, 0
56000, 7431, 0, 0, 0
57000, 7168, 0, 0, 0
58000, 7175, 0, 0, 0
59000, 7680, 0, 0, 0
60000, 7424, 0, 0, 0
61000, 6918, 0, 0, 0
62000, 7680, 0, 0, 0
63000, 8200, 0, 0, 0
64000, 7168, 0, 0, 0
65001, 5888, 0, 0, 0
66000, 8712, 0, 0, 0
67000, 6144, 0, 0, 0
68000, 6918, 0, 0, 0
69000, 6912, 0, 0, 0
70000, 8200, 0, 0, 0
71000, 6144, 0, 0, 0
72000, 5637, 0, 0, 0
73000, 7168, 0, 0, 0
74000, 6144, 0, 0, 0
75000, 6918, 0, 0, 0
76000, 7936, 0, 0, 0
77001, 8448, 0, 0, 0
78000, 7175, 0, 0, 0
79000, 8200, 0, 0, 0
80000, 6656, 0, 0, 0
81000, 7424, 0, 0, 0
82000, 7431, 0, 0, 0
83000, 6656, 0, 0, 0
84000, 6918, 0, 0, 0
85000, 6400, 0, 0, 0
86000, 7687, 0, 0, 0
87000, 6912, 0, 0, 0
88000, 7424, 0, 0, 0
89001, 6400, 0, 0, 0
90000, 7943, 0, 0, 0
91000, 6918, 0, 0, 0
92000, 6400, 0, 0, 0
93000, 5888, 0, 0, 0
94000, 6662, 0, 0, 0
95000, 7168, 0, 0, 0
96001, 7424, 0, 0, 0
97000, 8200, 0, 0, 0
98000, 6912, 0, 0, 0
99001, 6144, 0, 0, 0
100000, 7175, 0, 0, 0
101000, 6656, 0, 0, 0
102000, 7943, 0, 0, 0
103000, 7168, 0, 0, 0
